Uppgift Id;Rad;Beskrivning;Antal;Pris;Fortnox Artikel Id;Fortnox Kostnadsställe;Fortnox Projekt
13877;1;Eskilsvägen 6: Kärltvätt Standard  (2024-10-17 11:58);3;156,64;K100;M;YCJ
13878;1;Ornö skola: Kärltvätt Standard ;1;156,64;K100;M;YMB
13879;1;Ringvägen 4: Kärltvätt Standard  (2024-09-20 08:52);4;156,64;K100;M;YCJ
13880;1;Söderbymalmsvägen 15b: Kärltvätt Standard  (2024-09-23 10:50);2;156,64;K100;M;YCJ
13881;1;Södra jordbrovägen 149: Kärltvätt Standard  (2024-10-11 10:33);4;156,64;K100;M;BHO891
13882;1;Vega allé 61: Kärltvätt Standard  (2024-09-19 12:33);17;156,64;K100;M;YCJ
13883;1;Vega allé 65: Kärltvätt Standard  (2024-09-19 11:46);10;156,64;K100;M;YCJ
13884;1;Hammarbergsvägen 2: Kärltvätt Standard ;3;156,64;K100;M;YCJ
13885;1;Vintervägen 6: Kärltvätt Standard  (2024-09-17 13:50);2;156,64;K100;M;YCJ
13886;1;Blåkullavägen: Kärltvätt Standard  (2024-10-08 14:02);4;156,64;K100;M;BHO891
13887;1;Nynäsvägen 203 - Nya skolan: Kärltvätt Standard  (2024-09-18 12:08);14;156,64;K100;M;YCJ
13888;1;Nynäsvägen 203 - Förskola: Kärltvätt Standard  (2024-09-18 12:35);7;156,64;K100;M;YCJ
13889;1;Floraplan 1 rum 2: Kärltvätt Standard  (2024-09-17 13:36);6;156,64;K100;M;YCJ
13890;1;Mostensvägen 4: Kärltvätt Standard  (2024-09-20 12:35);3;156,64;K100;M;YCJ
13891;1;Dalarövägen 62: Kärltvätt Standard  (2024-10-17 10:12);11;156,64;K100;M;YCJ
13892;1;Vårby allé 5: Kärltvätt Standard  (2024-09-16 13:53);3;156,64;K100;M;YCJ
13893;1;Paradistorget 2: Kärltvätt Standard  (2024-09-16 15:12);7;156,64;K100;M;YCJ
13894;1;Vårby allé 26-30: Kärltvätt Standard  (2024-09-16 13:37);1;156,64;K100;M;YCJ
13895;1;Sågbäcksvägen 1: Kärltvätt Matavfall  (2024-09-16 14:29);2;156,64;K100;M;YCJ
13896;1;Högbrinksvägen 4-6: Kärltvätt Standard  (2024-09-16 11:18);7;156,64;K100;M;YCJ
13897;1;Nyängsvägen 3: Kärltvätt Standard  (2024-09-17 07:31);1;156,64;K100;M;YCJ
13898;1;Visättra backe 14: Kärltvätt Standard ;1;156,64;K100;M;YCJ
13899;1;Lantjägarvägen 120: Kärltvätt Standard  (2024-09-16 09:26);3;156,64;K100;M;YCJ
13900;1;Lantjägarvägen 66: Kärltvätt Standard  (2024-09-16 09:17);3;156,64;K100;M;YCJ
13901;1;Skäcklingevägen 59: Kärltvätt Standard  (2024-09-16 08:35);4;156,64;K100;M;YCJ
13902;1;Skäcklingevägen 41: Kärltvätt Standard  (2024-09-16 08:54);4;156,64;K100;M;YCJ
13903;1;Skäcklingevägen 91: Kärltvätt Standard  (2024-09-16 08:16);4;156,64;K100;M;YCJ
13904;1;Valthornsvägen 7-9: Kärltvätt Standard  (2024-09-25 13:19);7;156,64;K100;M;YCJ
13905;1;Heimdalsvägen 9: Kärltvätt Standard  (2024-10-09 12:49);5;156,64;K100;M;BHO891
13906;1;Heimdalsvägen 13: Kärltvätt Standard  (2024-10-09 13:16);5;156,64;K100;M;BHO891
13907;1;Lövlundsvägen 8a: Kärltvätt Standard ;6;156,64;K100;M;BHO891
13908;1;Mariebergsvägen 4-26: Kärltvätt Standard  (2024-10-09 09:44);3;156,64;K100;M;BHO891
13909;1;Bondängsvägen 1: Kärltvätt Standard  (2024-10-09 10:31);2;156,64;K100;M;BHO891
13910;1;Bondängsvägen 3: Kärltvätt Standard  (2024-10-09 10:30);2;156,64;K100;M;BHO891
13911;1;Bondängsvägen 5: Kärltvätt Standard  (2024-10-09 10:29);2;156,64;K100;M;BHO891
13912;1;Bondängsvägen 7: Kärltvätt Standard  (2024-10-09 10:29);2;156,64;K100;M;BHO891
13913;1;Valthornsvägen 1-3: Kärltvätt Standard  (2024-09-25 12:59);7;156,64;K100;M;YCJ
13914;1;Valthornsvägen 2: Kärltvätt Standard  (2024-09-25 13:51);11;156,64;K100;M;YCJ
13915;1;Heimdalsvägen 7: Kärltvätt Standard  (2024-10-09 12:41);5;156,64;K100;M;BHO891
13916;1;Heimdalsvägen 16: Kärltvätt Standard  (2024-10-09 12:59);5;156,64;K100;M;BHO891
13917;1;Heimdalsvägen 14: Kärltvätt Standard  (2024-10-09 12:37);5;156,64;K100;M;BHO891
13918;1;Heimdalsvägen 8: Kärltvätt Standard  (2024-10-09 12:24);7;156,64;K100;M;BHO891
13919;1;Heimdalsvägen 12: Kärltvätt Standard  (2024-10-09 12:33);5;156,64;K100;M;BHO891
13920;1;Fredsgatan 19-21 : Kärltvätt Standard  (2024-10-09 14:48);7;156,64;K100;M;BHO891
13921;1;Backluravägen 20: Kärltvätt Standard  (2024-10-09 11:38);5;156,64;K100;M;BHO891
13922;1;Backluravägen 24: Kärltvätt Standard  (2024-10-09 11:51);5;156,64;K100;M;BHO891
13923;1;Backluravägen 22 : Kärltvätt Standard  (2024-10-09 11:44);4;156,64;K100;M;BHO891
13924;1;Backluravägen 13: Kärltvätt Standard  (2024-09-25 08:16);4;156,64;K100;M;YCJ
13925;1;Backluravägen 11: Kärltvätt Standard  (2024-09-25 09:18);4;156,64;K100;M;YCJ
13926;1;Backluravägen 19-21: Kärltvätt Standard  (2024-09-25 10:31);6;156,64;K100;M;YCJ
13927;1;Backluravägen 23-25: Kärltvätt Standard  (2024-09-25 10:06);6;156,64;K100;M;YCJ
13928;1;Backluravägen 26: Kärltvätt Standard  (2024-10-09 12:01);5;156,64;K100;M;BHO891
13929;1;Backluravägen 15: Kärltvätt Standard  (2024-09-25 09:11);14;156,64;K100;M;YCJ
13930;1;Backluravägen 7a-9c: Kärltvätt Standard  (2024-09-25 09:42);6;156,64;K100;M;YCJ
13931;1;Odins väg 11: Kärltvätt Standard  (2024-10-08 11:30);19;156,64;K100;M;BHO891
13932;1;Estövägen 5b : Kärltvätt Standard  (2024-09-25 12:05);3;156,64;K100;M;YCJ
13933;1;Sigyns väg 1 a-b,3a-c,5a-c: Kärltvätt Standard  (2024-10-09 13:08);6;156,64;K100;M;BHO891
13934;1;Toppstigen 1: Kärltvätt Standard  (2024-10-08 10:25);3;156,64;K100;M;BHO891
13935;1;Krokvägen 7: Kärltvätt Standard  (2024-10-08 10:03);4;156,64;K100;M;BHO891
13936;1;Centralgatan 37a : Kärltvätt Standard  (2024-10-09 12:19);4;156,64;K100;M;BHO891
13937;1;Apoteksgatan 7: Kärltvätt Standard  (2024-10-09 15:05);4;156,64;K100;M;BHO891
13938;1;Estövägen 7-9: Kärltvätt Standard  (2024-09-25 11:53);6;156,64;K100;M;YCJ
13939;1;Åkargränd 4: Kärltvätt Standard  (2024-10-09 14:58);4;156,64;K100;M;BHO891
13940;1;Hillersjövägen 1-3: Kärltvätt Standard  (2024-10-09 10:07);3;156,64;K100;M;BHO891
13941;1;Hillersjövägen 8: Kärltvätt Standard  (2024-10-09 10:17);2;156,64;K100;M;BHO891
13942;1;Hillersjövägen 4: Kärltvätt Standard  (2024-10-09 10:16);2;156,64;K100;M;BHO891
13943;1;Hillersjövägen 2: Kärltvätt Standard  (2024-10-09 10:16);2;156,64;K100;M;BHO891
13944;1;Hillersjövägen 6 : Kärltvätt Standard  (2024-10-09 10:17);2;156,64;K100;M;BHO891
13945;1;Marstavägen 10: Kärltvätt Standard  (2024-10-09 09:52);3;156,64;K100;M;BHO891
13946;1;Myrbacksvägen 2-4: Kärltvätt Standard  (2024-10-09 10:42);5;156,64;K100;M;BHO891
13947;1;Ladbacksvägen 2 -4: Kärltvätt Standard  (2024-10-09 09:59);3;156,64;K100;M;BHO891
13948;1;Tallvägen 10: Kärltvätt Standard  (2024-10-07 12:57);7;156,64;K100;M;BHO891
13949;1;Birkavägen 5: Kärltvätt Standard ;3;156,64;K100;M;BHO891
13950;1;Nyblevägen 19-21 : Kärltvätt Standard ;6;156,64;K100;M;BHO891
13951;1;Torgvägen 6b: Kärltvätt Standard  (2024-10-07 12:25);5;156,64;K100;M;BHO891
13952;1;Mejerivägen 8b : Kärltvätt Standard  (2024-10-07 12:38);3;156,64;K100;M;BHO891
13953;1;Spångbro torg 3-5: Kärltvätt Standard  (2024-10-09 10:58);5;156,64;K100;M;BHO891
13954;1;Hoxlavägen 3 a-c: Kärltvätt Standard  (2024-10-09 11:02);3;156,64;K100;M;BHO891
13955;1;Kyrkgatan 10-12: Kärltvätt Standard  (2024-10-09 11:12);4;156,64;K100;M;BHO891
13956;1;Carl bondes väg 1: Kärltvätt Standard ;4;156,64;K100;M;BHO891
13957;1;Estövägen 5a: Kärltvätt Standard  (2024-09-25 12:27);3;156,64;K100;M;YCJ
13958;1;Backluravägen 3-5: Kärltvätt Standard  (2024-09-25 11:23);12;156,64;K100;M;YCJ
13959;1;Nackstavägen 28: Tvätt UJ-behållare inkl kassun  (2024-11-20 10:42);10;2576;UJ100;UJO;ZML
13960;1;Nackstavägen 30: Tvätt UJ-behållare inkl kassun  (2024-11-20 11:07);3;2576;UJ100;UJO;ZML
13961;1;Nackstavägen 36: Tvätt UJ-behållare inkl kassun  (2024-11-20 12:52);12;2576;UJ100;UJO;ZML
13962;1;Nackstavägen 38: Tvätt UJ-behållare inkl kassun  (2024-11-20 11:47);3;2576;UJ100;UJO;ZML
13963;1;Nackstavägen 42: Tvätt UJ-behållare inkl kassun  (2024-11-20 14:13);9;2576;UJ100;UJO;ZML
13964;1;Nackstavägen 44: Tvätt UJ-behållare inkl kassun  (2024-11-20 13:25);2;2576;UJ100;UJO;ZML
13965;1;Nackstavägen 48: Tvätt UJ-behållare inkl kassun  (2024-11-20 13:15);3;2576;UJ100;UJO;ZML
13966;1;Nackstavägen 50: Tvätt UJ-behållare inkl kassun  (2024-11-20 14:46);10;2576;UJ100;UJO;ZML
13967;1;Nackstavägen 54: Tvätt UJ-behållare inkl kassun  (2024-11-20 14:31);2;2576;UJ100;UJO;ZML
13968;1;Axtorpsvägen 9-11-13: Miljörum Medium  (2024-09-18 14:26);1;1165;K100;N;YFA
13969;1;Axtorpsvägen 9-11-13: Kärltvätt Standard  (2024-09-18 14:25);15;221;K100;N;YFA
13970;1;Sehlstedtsgatan 9: Tvätt UJ-behållare inkl kassun  (2025-01-09 10:37);1;3095;UJ100;UJO;ZML
13971;1;Storholmsbackarna 2-12: Tvätt UJ-behållare inkl kassun ;4;850;UJ100;UJO;WGB
13972;1;MINNESGÄRDSGRÄND 3 Standard: Kärltvätt Standard ;16;137,7;K100;M;ADO
13973;1;MINNESGÄRDSGRÄND 3 Pantkärl: Kärltvätt Pantkärl ;7;137,7;K100;M;ADO
13974;1;KÖPMANGATAN 37 Standard: Kärltvätt Standard ;8;137,7;K100;M;ADO
13975;1;KÖPMANGATAN 37 Pantkärl: Kärltvätt Pantkärl ;6;137,7;K100;M;ADO
13976;1;TERMINALVÄGEN 3A Standard: Kärltvätt Standard ;8;137,7;K100;M;WGB
13977;1;TERMINALVÄGEN 3A Pantkärl: Kärltvätt Pantkärl ;22;137,7;K100;M;WGB
13978;1;LAGERVÄGEN 9B Standard: Kärltvätt Standard ;9;137,7;K100;M;WGB
13979;1;LAGERVÄGEN 9B Pantkärl: Kärltvätt Pantkärl ;8;137,7;K100;M;WGB
13980;1;RÅDHUSESPLANADEN 5 A Standard: Kärltvätt Standard ;10;137,7;K100;M;WGB
13981;1;RÅDHUSESPLANADEN 5 A pantkärl: Kärltvätt Pantkärl ;2;137,7;K100;M;WGB
13982;1;Marknadsgatan 5 Standard: Kärltvätt Standard ;12;137,7;K100;M;WGB
13983;1;Marknadsgatan 5 pantkärl: Kärltvätt Pantkärl ;13;137,7;K100;M;WGB
13984;1;GRÄDDVÄGEN 1 Standard: Kärltvätt Standard  (2024-11-21 09:28);3;137,7;K100;M;DSU
13985;1;GRÄDDVÄGEN 1 Pantkärl: Kärltvätt Pantkärl  (2024-11-21 09:18);16;137,7;K100;M;DSU
13986;1;FLÄKTGATAN 20 Standard: Kärltvätt Standard  (2024-11-11 14:50);17;137,7;K100;M;BHO891
13987;1;FLÄKTGATAN 20 Pantkärl: Kärltvätt Pantkärl  (2024-11-11 13:36);18;137,7;K100;M;BHO891
13988;1;STRANDGATAN 10-12 Standard: Kärltvätt Standard  (2024-11-07 11:41);11;137,7;K100;M;BHO891
13989;1;STRANDGATAN 10-12 Pantkärl: Kärltvätt Pantkärl  (2024-11-07 10:31);4;137,7;K100;M;BHO891
13990;1;Småbåtsgatan 3 Standard: Kärltvätt Standard  (2024-11-11 16:48);16;137,7;K100;M;BHO891
13991;1;Småbåtsgatan 3 Pantkärl: Kärltvätt Pantkärl  (2024-11-11 17:18);14;137,7;K100;M;BHO891
13992;1;KVILLETORGET 3 Standard: Kärltvätt Standard ;9;137,7;K100;M;WGB
13993;1;KVILLETORGET 3 Pantkärl: Kärltvätt Pantkärl ;8;137,7;K100;M;WGB
13994;1;VIKTOR RYDBERGSGATAN 60 standard: Kärltvätt Standard ;14;137,7;K100;M;WGB
13995;1;VIKTOR RYDBERGSGATAN 60 Pantkärl: Kärltvätt Pantkärl ;8;137,7;K100;M;WGB
13996;1;NORDOSTPASSAGEN 47 Standard: Kärltvätt Standard ;14;137,7;K100;M;WGB
13997;1;NORDOSTPASSAGEN 47 Pantkärl: Kärltvätt Pantkärl ;8;137,7;K100;M;WGB
13998;1;FÖRSTA LÅNGATAN 16 Standard: Kärltvätt Standard ;10;137,7;K100;M;WGB
13999;1;FÖRSTA LÅNGATAN 16 Pantkärl: Kärltvätt Pantkärl ;4;137,7;K100;M;WGB
14000;1;STUDIEGÅNGEN 5A Standard: Kärltvätt Standard ;7;137,7;K100;M;WGB
14001;1;STUDIEGÅNGEN 5A Pantkärl: Kärltvätt Pantkärl ;6;137,7;K100;M;WGB
14002;1;FRISKVÄDERSTORGET 1 Standard: Kärltvätt Standard ;7;137,7;K100;M;WGB
14003;1;FRISKVÄDERSTORGET 1 Pantkärl: Kärltvätt Pantkärl ;10;137,7;K100;M;WGB
14004;1;SOPRANGATAN 2 Standard: Kärltvätt Standard ;7;137,7;K100;M;WGB
14005;1;SOPRANGATAN 2 Pantkärl: Kärltvätt Pantkärl ;4;137,7;K100;M;WGB
14006;1;RUNSKRIFTSGATAN 1 Standard: Kärltvätt Standard ;6;137,7;K100;M;WGB
14007;1;RUNSKRIFTSGATAN 1 Pantkärl: Kärltvätt Pantkärl ;8;137,7;K100;M;WGB
14008;1;TRANEREDSVÄGEN 39 Standard: Kärltvätt Standard ;9;137,7;K100;M;WGB
14009;1;TRANEREDSVÄGEN 39 Pantkärl: Kärltvätt Pantkärl ;0;137,7;K100;M;WGB
14010;1;SÖDERTÄLJE HAMNEN Standard: Kärltvätt Standard ;9;137,7;K100;M;WGB
14011;1;SÖDERTÄLJE HAMNEN Pantkärl: Kärltvätt Pantkärl ;17;137,7;K100;M;WGB
14012;1;SOLNA HAGAHALLEN Standard: Kärltvätt Standard ;16;137,7;K100;M;WGB
14013;1;SOLNA HAGAHALLEN Pantkärl: Kärltvätt Pantkärl ;7;137,7;K100;M;WGB
14014;1;JÄRFÄLLA VEDDESTA HANDEL Standard: Kärltvätt Standard ;17;137,7;K100;M;WGB
14015;1;JÄRFÄLLA VEDDESTA HANDEL Pantkärl: Kärltvätt Pantkärl ;24;137,7;K100;M;WGB
14016;1;TÄBY STRÅKVÄGEN Standard: Kärltvätt Standard ;6;137,7;K100;M;WGB
14017;1;TÄBY STRÅKVÄGEN Pantkärl: Kärltvätt Pantkärl ;4;137,7;K100;M;WGB
14018;1;STOCKHOLM VINSTA Standard: Kärltvätt Standard ;12;137,7;K100;M;WGB
14019;1;STOCKHOLM VINSTA Pantkärl: Kärltvätt Pantkärl ;7;137,7;K100;M;WGB
14020;1;STOCKHOLM MARIAHALLEN Standard: Kärltvätt Standard ;11;137,7;K100;M;WGB
14021;1;STOCKHOLM MARIAHALLEN Pantkärl: Kärltvätt Pantkärl ;4;137,7;K100;M;WGB
14022;1;STOCKHOLM GÖTGATAN Standard: Kärltvätt Standard ;4;137,7;K100;M;WGB
14023;1;STOCKHOLM GÖTGATAN Pantkärl: Kärltvätt Pantkärl ;1;137,7;K100;M;WGB
14024;1;HANINGE PORT 73 standard: Kärltvätt Standard ;16;137,7;K100;M;WGB
14025;1;HANINGE PORT 73 Pantkärl: Kärltvätt Pantkärl ;18;137,7;K100;M;WGB
14027;1;STOCKHOLM ÄLVSJÖ Standard: Kärltvätt Standard ;16;137,7;K100;M;WGB
14028;1;STOCKHOLM ÄLVSJÖ Pantkärl: Kärltvätt Pantkärl ;22;137,7;K100;M;WGB
14029;1;NACKA SICKLA Standard: Kärltvätt Standard ;13;137,7;K100;M;WGB
14030;1;NACKA SICKLA Pantkärl: Kärltvätt Pantkärl ;11;137,7;K100;M;WGB
14031;1;VÄRMDÖ KÖPCENTRUM Standard: Kärltvätt Standard ;8;137,7;K100;M;WGB
14032;1;VÄRMDÖ KÖPCENTRUM Pantkärl: Kärltvätt Pantkärl ;16;137,7;K100;M;WGB
14033;1;ÅKERBYGATAN 9 Standard: Kärltvätt Standard  (2024-11-06 10:54);8;137,7;K100;M;YCJ
14034;1;ÅKERBYGATAN 9 Pantkärl: Kärltvätt Pantkärl  (2024-11-06 11:08);13;137,7;K100;M;YCJ
14035;1;KROMGATAN 3A Pantkärl: Kärltvätt Pantkärl ;20;137,7;K100;M;WGB
14036;1;KROMGATAN 3A Standard: Kärltvätt Standard ;21;137,7;K100;M;WGB
14037;1;BERGENDORFFSGATAN 5D Standard: Kärltvätt Standard ;14;137,7;K100;M;WGB
14038;1;BERGENDORFFSGATAN 5D Pantkärl: Kärltvätt Pantkärl ;8;137,7;K100;M;WGB
14039;1;SKOGSVÄGEN 41 Standard: Kärltvätt Standard ;11;137,7;K100;M;WGB
14040;1;SKOGSVÄGEN 41 Pantkärl: Kärltvätt Pantkärl ;5;137,7;K100;M;WGB
14041;1;KUNGSGATAN 52 Pantkärl: Kärltvätt Pantkärl ;6;137,7;K100;M;WGB
14042;1;CELSIUSGATAN 38 Standard: Kärltvätt Standard ;12;137,7;K100;M;WGB
14043;1;CELSIUSGATAN 38 Pantkärl: Kärltvätt Pantkärl ;25;137,7;K100;M;WGB
14044;1;SÖDERKULLATORGET 2 Standard: Kärltvätt Standard ;9;137,7;K100;M;WGB
14045;1;SÖDERKULLATORGET 2 Pantkärl: Kärltvätt Pantkärl ;3;137,7;K100;M;WGB
14046;1;LINNÉGATAN 42 Standard: Kärltvätt Standard ;30;137,7;K100;M;WGB
14047;1;LINNÉGATAN 42 Pantkärl: Kärltvätt Pantkärl ;16;137,7;K100;M;WGB
14048;1;KANALGATAN 50 Pantkärl: Kärltvätt Pantkärl ;9;137,7;K100;M;WGB
14049;1;KANALGATAN 50 Standard: Kärltvätt Standard ;8;137,7;K100;M;WGB
14050;1;RINGVÄGEN 170 Standard: Kärltvätt Standard ;19;137,7;K100;M;WGB
14051;1;RINGVÄGEN 170 Pantkärl: Kärltvätt Pantkärl ;14;137,7;K100;M;WGB
14052;1;JÄRNVÄGSGATAN 60 Standard: Kärltvätt Standard ;6;137,7;K100;M;WGB
14053;1;JÄRNVÄGSGATAN 60 pantkärl: Kärltvätt Pantkärl ;7;137,7;K100;M;WGB
14054;1;BRÄNNAREGATAN 3B: Kärltvätt Standard ;19;137,7;K100;M;WGB
14055;1;NORRBACKAGATAN 90: Kärltvätt Standard ;3;137,7;K100;M;WGB
14056;1;Gerd Eneqvist Gata 2 Hemköp: Kärltvätt Standard  (2024-11-11 11:18);18;137,7;K100;M;YMB
14057;1;Hemköp Hedemora Gussarvet: Kärltvätt Standard  (2024-11-06 14:03);15;137,7;K100;M;YCJ
14058;1;Hemköp Hedemora Gussarvet Pantkärl: Kärltvätt Pantkärl  (2024-11-06 14:13);13;137,7;K100;M;YCJ
14059;1;Hemköp Uppsala Svava Standard: Kärltvätt Standard  (2024-11-13 08:12);4;137,7;K100;M;YMB
14060;1; Hemköp Uppsala Svava Pantkärl: Kärltvätt Pantkärl  (2024-11-13 08:11);6;137,7;K100;M;YMB
14061;1;Hemköp Stockholm Birger Jarlsgatan - Standard: Kärltvätt Standard ;10;137,7;K100;M;WGB
14062;1;Hemköp Stockholm Birger Jarlsgatan - Pantkärl: Kärltvätt Pantkärl ;3;137,7;K100;M;WGB
14063;1;Hemköp Stockholm Torsplan - Standard: Kärltvätt Standard ;12;137,7;K100;M;WGB
14064;1;Hemköp Stockholm Torsplan - Pantkärl: Kärltvätt Pantkärl ;11;137,7;K100;M;WGB
14065;1;Hemköp Jakobsberg - Standard: Kärltvätt Standard ;1;137,7;K100;M;WGB
14066;1;Hemköp Jakobsberg - Pantkärl: Kärltvätt Pantkärl ;11;137,7;K100;M;WGB
14067;1;Hemköp Stockholm Odenplan Standard: Kärltvätt Standard ;5;137,7;K100;M;WGB
14068;1;Hemköp Stockholm Odenplan Pantkärl: Kärltvätt Pantkärl ;2;137,7;K100;M;WGB
14069;1;Hemköp Stockholm Djurgårdsstaden Standard: Kärltvätt Standard ;15;137,7;K100;M;WGB
14070;1;Hemköp Stockholm Djurgårdsstaden Pantkärl: Kärltvätt Pantkärl ;6;137,7;K100;M;WGB
14071;1;Hemköp Stockholm Råcksta Standard: Kärltvätt Standard ;18;137,7;K100;M;WGB
14072;1;Hemköp Stockholm Råcksta Pantkärl: Kärltvätt Pantkärl ;5;137,7;K100;M;WGB
14073;1;Hemköp Solna C Standard: Kärltvätt Standard ;15;137,7;K100;M;WGB
14074;1;Hemköp Solna C Pantkärl: Kärltvätt Pantkärl ;8;137,7;K100;M;WGB
14075;1;Hemköp Sundbyberg C Standard: Kärltvätt Standard ;16;137,7;K100;M;WGB
14076;1;Hemköp Sundbyberg C Pantkärl: Kärltvätt Pantkärl ;8;137,7;K100;M;WGB
14077;1;Hemköp Järfälla Stäket Standard: Kärltvätt Standard ;16;137,7;K100;M;WGB
14078;1;Hemköp Järfälla Stäket Pantkärl: Kärltvätt Pantkärl ;16;137,7;K100;M;WGB
14079;1;Hemköp Saltsjö-Boo Lännersta Standard: Kärltvätt Standard ;8;137,7;K100;M;WGB
14080;1;Hemköp Saltsjö-Boo Lännersta Pantkärl: Kärltvätt Pantkärl ;5;137,7;K100;M;WGB
14081;1;Hemköp Tyresö Trollbäcken C Standard: Kärltvätt Standard ;8;137,7;K100;M;WGB
14082;1;Hemköp Tyresö Trollbäcken C PantKärl: Kärltvätt Pantkärl ;7;137,7;K100;M;WGB
14083;1;Hemköp Stockholm Skarpnäck Standard: Kärltvätt Standard ;4;137,7;K100;M;WGB
14084;1;Hemköp Stockholm Skarpnäck Pantkärl: Kärltvätt Pantkärl ;9;137,7;K100;M;WGB
14085;1;Hemköp Nacka Forum Standard: Kärltvätt Standard ;24;137,7;K100;M;WGB
14086;1;Hemköp Nacka Forum Pantkärl: Kärltvätt Pantkärl ;5;137,7;K100;M;WGB
14087;1;Hemköp Haninge C Standard: Kärltvätt Standard ;5;137,7;K100;M;WGB
14088;1;Hemköp Haninge C Pantkärl: Kärltvätt Pantkärl ;11;137,7;K100;M;WGB
14089;1;Rademacherg. 5-7 Standard: Kärltvätt Pantkärl  (2024-11-04 09:29);8;137,7;K100;M;YCJ
14090;1;Rademacherg. 5-7 Matavfall: Kärltvätt Matavfall ;18;245;K100;M;YCJ
14091;1;Storgatan 11A Standard: Kärltvätt Standard ;4;137,7;K100;M;WGB
14092;1;Storgatan 11A Pantkärl: Kärltvätt Pantkärl ;5;137,7;K100;M;WGB
14093;1;Gränsliden 6 Standard: Kärltvätt Standard ;9;137,7;K100;M;WGB
14094;1;Gränsliden 6 Pantkärl: Kärltvätt Pantkärl ;3;137,7;K100;M;WGB
14095;1;Västra Kyrkogatan 34 Standard: Kärltvätt Standard ;8;137,7;K100;M;WGB
14096;1;Västra Kyrkogatan 34 Pantkärl: Kärltvätt Pantkärl ;6;137,7;K100;M;WGB
14097;1;Fiskaregatan 43 Standard: Kärltvätt Standard ;15;137,7;K100;M;WGB
14098;1;Fiskaregatan 43 Pantkärl: Kärltvätt Pantkärl ;6;137,7;K100;M;WGB
14099;1;Västra Tullgatan 13 Standard: Kärltvätt Standard  (2024-11-19 10:28);5;137,7;K100;M;DSU
14100;1;Västra Tullgatan 13 Pantkärl: Kärltvätt Pantkärl  (2024-11-19 10:29);5;137,7;K100;M;DSU
14101;1;Hantverkaregatan 19 standard: Kärltvätt Standard  (2024-11-07 10:31);14;137,7;K100;M;YCJ
14102;1;Hantverkaregatan 19 Pantkärl: Kärltvätt Pantkärl  (2024-11-07 10:33);10;137,7;K100;M;YCJ
14103;1;Storgatan 8 Standard: Kärltvätt Standard  (2024-11-07 09:55);26;137,7;K100;M;YCJ
14104;1;Storgatan 8 Pantkärl: Kärltvätt Pantkärl  (2024-11-07 09:53);7;137,7;K100;M;YCJ
14105;1;Holmgatan 18 Standard: Kärltvätt Standard  (2024-11-07 11:42);12;137,7;K100;M;YCJ
14106;1;Holmgatan 18 Pantkärl: Kärltvätt Pantkärl  (2024-11-07 11:42);8;137,7;K100;M;YCJ
14107;1;Södra Förstadsgatan 58 Standard: Kärltvätt Standard ;28;137,7;K100;M;WGB
14108;1;Södra Förstadsgatan 58 Pantkärl: Kärltvätt Pantkärl ;8;137,7;K100;M;WGB
14109;1;Fredsgatan 12 B Standard: Kärltvätt Standard ;21;137,7;K100;M;WGB
14110;1;Fredsgatan 12 B Pantkärl: Kärltvätt Pantkärl ;8;137,7;K100;M;WGB
14111;1;Regementsgatan 52 Standard: Kärltvätt Standard ;33;137,7;K100;M;WGB
14112;1;Stattena Centrum 6 standard: Kärltvätt Standard ;9;137,7;K100;M;WGB
14113;1;Stattena Centrum 6 Pantkärl: Kärltvätt Pantkärl ;7;137,7;K100;M;WGB
14114;1;Nedre Holländargatan 7 Standard: Kärltvätt Standard ;13;137,7;K100;M;WGB
14115;1;Nedre Holländargatan 7 Pantkärl: Kärltvätt Pantkärl ;5;137,7;K100;M;WGB
14116;1;Tröskgatan 8 Standard: Kärltvätt Standard ;13;137,7;K100;M;WGB
14117;1;Tröskgatan 8 pantkärl: Kärltvätt Pantkärl ;3;137,7;K100;M;WGB
14118;1;Blåklintsvägen 36 Standard: Kärltvätt Standard ;11;137,7;K100;M;WGB
14119;1;Blåklintsvägen 36 Pantkärl: Kärltvätt Pantkärl ;6;137,7;K100;M;WGB
14120;1;Östra Hamngatan 20 Standard: Kärltvätt Standard ;11;137,7;K100;M;WGB
14121;1;Östra Hamngatan 20 Pantkärl: Kärltvätt Pantkärl ;14;137,7;K100;M;WGB
14122;1;Kortedala Torg 9 Standard: Kärltvätt Standard ;11;137,7;K100;M;WGB
14123;1;Kortedala Torg 9 Pantkärl: Kärltvätt Pantkärl ;10;137,7;K100;M;WGB
14124;1;Hjalmar Brantingsgatan 108 Standard: Kärltvätt Pantkärl ;4;137,7;K100;M;WGB
14125;1;Hjalmar Brantingsgatan 108 pantkärl: Kärltvätt Standard ;7;137,7;K100;M;WGB
14126;1;Marconigatan lastkaj 10 Standard: Kärltvätt Standard ;11;137,7;K100;M;YCJ
14127;1;Marconigatan lastkaj 10 pantkärl: Kärltvätt Pantkärl ;12;137,7;K100;M;YCJ
14128;1;Opalgatan 79 Standard: Kärltvätt Standard ;9;137,7;K100;M;WGB
14129;1;Opalgatan 79A Pantkärl: Kärltvätt Pantkärl ;5;137,7;K100;M;WGB
14130;1;Selma Lagerlöfs Torg 3 Standard: Kärltvätt Standard ;12;137,7;K100;M;WGB
